epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,7653.13,1.75763,1.88582,2.10324,0.81097,0.92892,0.91012,0.7372,1.53421,1.31939,2.06876,0.000660045,0.000660045,0.000660045
43,7833.17,1.66521,1.76639,2.12066,0.80131,0.86065,0.8958,0.70499,1.59522,1.41244,2.09906,0.000649046,0.000649046,0.000649046
44,8016.17,1.62083,1.79498,2.10764,0.79192,0.81152,0.81964,0.63177,1.59639,1.62688,2.09771,0.000638047,0.000638047,0.000638047
45,8197.26,1.62341,1.78598,2.04689,0.86448,0.84977,0.84185,0.66416,1.46045,1.62449,2.06803,0.000627048,0.000627048,0.000627048
46,8376.42,1.68368,1.76956,2.12251,0.84404,0.84803,0.89043,0.70533,1.49834,1.47425,2.10895,0.000616049,0.000616049,0.000616049
47,8556,1.50115,1.684,2.0463,0.83823,0.86826,0.91738,0.74034,1.47028,1.44799,2.09862,0.000605051,0.000605051,0.000605051
48,8732.01,1.52092,1.67098,2.05965,0.85179,0.84929,0.89801,0.72764,1.402,1.50254,2.07922,0.000594052,0.000594052,0.000594052
49,8909.43,1.47505,1.53111,2.04395,0.85419,0.8631,0.88952,0.70567,1.4272,1.4052,2.07469,0.000583053,0.000583053,0.000583053
50,9081.64,1.65365,1.65736,2.1565,0.90868,0.86601,0.90465,0.72966,1.38033,1.18788,2.0678,0.000572054,0.000572054,0.000572054
51,9254.21,1.62372,1.74677,2.10175,0.88298,0.85175,0.89852,0.73011,1.40147,1.3037,2.0245,0.000561055,0.000561055,0.000561055
52,9429.92,1.63157,1.65986,2.09542,0.83937,0.83689,0.89812,0.72918,1.37144,1.39616,2.0298,0.000550056,0.000550056,0.000550056
53,9606.01,1.46514,1.69226,1.94667,0.90021,0.82042,0.90857,0.75735,1.31562,1.31561,1.99819,0.000539057,0.000539057,0.000539057
54,9780.01,1.37967,1.34995,2.0124,0.88574,0.86085,0.93553,0.78595,1.25595,1.24203,1.96262,0.000528058,0.000528058,0.000528058
55,9955.29,1.51913,1.53799,2.10411,0.89947,0.8956,0.92707,0.76949,1.33097,1.32311,2.00786,0.000517059,0.000517059,0.000517059
56,10138.4,1.46069,1.47421,2.0379,0.83164,0.90576,0.899,0.72254,1.46703,1.31878,2.06558,0.00050606,0.00050606,0.00050606
57,10314.7,1.54982,1.60525,2.0585,0.79766,0.87976,0.8793,0.69739,1.41959,1.41,2.05047,0.000495062,0.000495062,0.000495062
58,10486.9,1.47133,1.49039,2.06293,0.84698,0.88202,0.90663,0.72232,1.4204,1.26782,2.04296,0.000484063,0.000484063,0.000484063
59,10668.3,1.36443,1.45953,1.99871,0.83814,0.91979,0.94696,0.7682,1.35861,1.08587,2.06142,0.000473064,0.000473064,0.000473064
