epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,518.291,1.10247,1.4381,1.89468,0.83908,0.81754,0.88383,0.7817,0.98433,1.35263,1.82104,0.000675546,0.000675546,0.000675546
43,529.661,1.03795,1.30132,1.89822,0.89425,0.77848,0.88349,0.79244,0.9492,1.33724,1.80725,0.00066191,0.00066191,0.00066191
44,541.369,1.07901,1.37379,1.88848,0.86847,0.82718,0.90107,0.80616,0.9674,1.2455,1.81949,0.000648164,0.000648164,0.000648164
45,553.616,1.07029,1.32987,1.90751,0.92473,0.77146,0.9168,0.82399,0.95164,1.16428,1.83143,0.000634322,0.000634322,0.000634322
46,565.921,1.0894,1.38019,1.92759,0.87947,0.82255,0.91068,0.82901,0.91723,1.08012,1.80195,0.000620396,0.000620396,0.000620396
47,578.326,1.01178,1.33154,1.87414,0.83821,0.80436,0.91771,0.81724,0.99305,1.10337,1.85031,0.0006064,0.0006064,0.0006064
48,592.247,1.02766,1.36173,1.89587,0.88909,0.76631,0.91973,0.82471,0.97463,1.17706,1.82684,0.000592349,0.000592349,0.000592349
49,604.608,1.09226,1.39181,1.91534,0.86706,0.83037,0.92352,0.83063,0.94236,1.10199,1.81019,0.000578256,0.000578256,0.000578256
50,617.374,0.99593,1.23159,1.86149,0.82371,0.88547,0.89499,0.80763,0.8996,1.19435,1.78249,0.000564135,0.000564135,0.000564135
51,630.386,1.02391,1.24117,1.84946,0.88796,0.88945,0.90383,0.81458,0.93973,1.14351,1.79101,0.00055,0.00055,0.00055
52,642.168,1.03355,1.25855,1.91169,0.88952,0.82898,0.90253,0.80977,0.98523,1.25414,1.83173,0.000535865,0.000535865,0.000535865
53,653.891,1.02224,1.28877,1.8731,0.85651,0.84799,0.89848,0.80125,0.90459,1.38578,1.80263,0.000521744,0.000521744,0.000521744
54,666.402,0.97545,1.17598,1.86266,0.8163,0.87589,0.88665,0.79953,0.88963,1.43197,1.79494,0.000507651,0.000507651,0.000507651
55,679.045,1.00216,1.21791,1.87394,0.84242,0.86878,0.8873,0.79966,0.92509,1.29216,1.81274,0.0004936,0.0004936,0.0004936
56,691.572,0.93746,1.13446,1.83376,0.82835,0.8425,0.89948,0.81535,0.92314,1.2872,1.79675,0.000479604,0.000479604,0.000479604
57,703.877,0.94901,1.22237,1.85384,0.82324,0.8857,0.90533,0.81832,0.91059,1.3353,1.79496,0.000465678,0.000465678,0.000465678
58,716.16,0.98308,1.20692,1.8883,0.87162,0.87645,0.91447,0.83138,0.9077,1.22783,1.7991,0.000451836,0.000451836,0.000451836
59,727.817,0.99483,1.24497,1.8809,0.84373,0.89308,0.91727,0.82797,0.88899,1.19012,1.784,0.00043809,0.00043809,0.00043809
60,739.385,0.97926,1.21848,1.86327,0.8385,0.855,0.91861,0.82747,0.87656,1.15335,1.76651,0.000424454,0.000424454,0.000424454
61,752.018,0.96912,1.19857,1.87586,0.86115,0.8466,0.90558,0.81726,0.905,1.20635,1.78304,0.000410942,0.000410942,0.000410942
62,764.538,0.93704,1.13039,1.87215,0.89174,0.80533,0.91392,0.82032,0.89665,1.20689,1.79197,0.000397568,0.000397568,0.000397568
63,778.784,0.93526,1.23033,1.8654,0.83634,0.86921,0.9273,0.8324,0.904,1.15342,1.80164,0.000384344,0.000384344,0.000384344
64,791.41,0.91225,1.1501,1.82905,0.86997,0.85606,0.90626,0.8107,0.90376,1.17516,1.79879,0.000371283,0.000371283,0.000371283
65,803.935,0.95358,1.14285,1.86185,0.85264,0.87099,0.895,0.80065,0.91334,1.24282,1.80278,0.000358399,0.000358399,0.000358399
66,815.853,0.88269,1.09057,1.84092,0.86669,0.84536,0.91698,0.82182,0.90466,1.12958,1.79823,0.000345704,0.000345704,0.000345704
67,827.451,0.96268,1.21797,1.90584,0.91541,0.85415,0.93191,0.83595,0.90277,1.14038,1.80198,0.000333211,0.000333211,0.000333211
68,839.913,0.94035,1.07005,1.86785,0.93136,0.83253,0.92545,0.84208,0.9052,1.0943,1.80103,0.000320931,0.000320931,0.000320931
69,852.447,0.90794,1.08274,1.83382,0.9073,0.83683,0.92279,0.83229,0.94199,1.12873,1.81519,0.000308878,0.000308878,0.000308878
70,864.806,0.92853,1.04173,1.85648,0.90327,0.85154,0.92142,0.82717,0.92732,1.10432,1.80704,0.000297062,0.000297062,0.000297062
71,877.486,0.91688,1.02262,1.84928,0.87371,0.87749,0.92261,0.8343,0.93443,1.0676,1.82658,0.000285497,0.000285497,0.000285497
72,889.794,0.89241,1.02349,1.83147,0.89741,0.85307,0.91617,0.83069,0.90784,1.09522,1.81774,0.000274192,0.000274192,0.000274192
73,902.049,0.93453,1.19137,1.88018,0.91956,0.8341,0.9224,0.83764,0.90046,1.10101,1.81928,0.000263159,0.000263159,0.000263159
74,913.793,0.92552,1.11738,1.84853,0.87266,0.86285,0.91976,0.83608,0.89597,1.1439,1.81334,0.00025241,0.00025241,0.00025241
75,925.805,0.9387,1.13239,1.8716,0.8617,0.83831,0.90567,0.81775,0.89993,1.33243,1.80491,0.000241954,0.000241954,0.000241954
76,938.182,0.93186,1.04261,1.84285,0.80938,0.8485,0.90837,0.81818,0.904,1.36374,1.80403,0.000231802,0.000231802,0.000231802
77,950.577,0.87403,1.08791,1.83122,0.86263,0.82285,0.9045,0.82538,0.88532,1.32065,1.80598,0.000221964,0.000221964,0.000221964
78,964.67,0.91826,1.05151,1.8614,0.88354,0.84633,0.91084,0.82756,0.88795,1.24608,1.81997,0.00021245,0.00021245,0.00021245
79,977.151,0.90617,1.03358,1.8473,0.90689,0.81786,0.91431,0.82622,0.87955,1.20008,1.81451,0.000203269,0.000203269,0.000203269
80,989.602,0.86588,0.98031,1.81597,0.89205,0.87766,0.91557,0.82938,0.83978,1.19066,1.78535,0.00019443,0.00019443,0.00019443
81,1001.81,0.85377,1.01196,1.82765,0.89563,0.84099,0.92378,0.8361,0.86113,1.21398,1.79446,0.000185942,0.000185942,0.000185942
82,1013.35,0.89186,1.09803,1.86678,0.89547,0.85715,0.92013,0.83756,0.86376,1.36296,1.78515,0.000177814,0.000177814,0.000177814
83,1025.58,0.88083,0.98307,1.85003,0.85664,0.87651,0.9302,0.84365,0.86749,1.27833,1.791,0.000170052,0.000170052,0.000170052
84,1038.13,0.84077,0.98101,1.82114,0.84869,0.89845,0.91829,0.82836,0.86699,1.18766,1.79321,0.000162666,0.000162666,0.000162666
85,1050.38,0.87535,0.93811,1.83804,0.87244,0.87336,0.9174,0.83657,0.85775,1.17501,1.78855,0.000155662,0.000155662,0.000155662
86,1062.61,0.84909,1.00598,1.82349,0.83019,0.89726,0.9151,0.83391,0.85953,1.20188,1.78534,0.000149047,0.000149047,0.000149047
87,1074.99,0.83506,0.95355,1.80194,0.8587,0.88943,0.93056,0.84988,0.86221,1.18275,1.78749,0.000142828,0.000142828,0.000142828
88,1087.1,0.88093,1.03593,1.85325,0.88607,0.88246,0.926,0.84295,0.85527,1.20245,1.78381,0.00013701,0.00013701,0.00013701
89,1098.48,0.87787,0.99239,1.85084,0.93011,0.86232,0.93554,0.84721,0.85265,1.13373,1.79256,0.000131601,0.000131601,0.000131601
90,1110.61,0.86161,1.04461,1.85071,0.91477,0.84619,0.92836,0.84217,0.86273,1.16848,1.80435,0.000126604,0.000126604,0.000126604
91,1123.93,0.52064,0.44862,1.59175,0.92636,0.84385,0.927,0.83471,0.89264,1.23157,1.82034,0.000122025,0.000122025,0.000122025
92,1136.15,0.54108,0.44305,1.61702,0.87389,0.85063,0.92303,0.83354,0.86756,1.24471,1.80861,0.000117868,0.000117868,0.000117868
93,1148.63,0.51766,0.43694,1.61869,0.85251,0.87864,0.92011,0.83526,0.86224,1.25537,1.80183,0.000114138,0.000114138,0.000114138
94,1161.58,0.51337,0.43517,1.60073,0.87907,0.87974,0.93004,0.844,0.84774,1.23977,1.79573,0.000110837,0.000110837,0.000110837
95,1173.7,0.49251,0.41818,1.60438,0.89013,0.87411,0.9221,0.8374,0.83335,1.30317,1.78474,0.000107971,0.000107971,0.000107971
96,1185.65,0.50168,0.40811,1.601,0.88373,0.87403,0.92806,0.84028,0.84172,1.28898,1.78283,0.00010554,0.00010554,0.00010554
97,1196.9,0.50352,0.40225,1.60868,0.878,0.84847,0.9213,0.83442,0.84703,1.2615,1.78331,0.000103548,0.000103548,0.000103548
98,1208.15,0.49859,0.39927,1.6111,0.88766,0.84983,0.9249,0.83401,0.88238,1.29142,1.78606,0.000101997,0.000101997,0.000101997
99,1220.32,0.51447,0.40328,1.60731,0.87775,0.85696,0.92217,0.83286,0.88039,1.27299,1.7922,0.000100888,0.000100888,0.000100888
100,1232.91,0.49644,0.40183,1.62358,0.82004,0.89363,0.92556,0.84533,0.86235,1.2523,1.7941,0.000100222,0.000100222,0.000100222
