epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,525.017,2.569,4.22986,3.11246,0.33441,0.62871,0.45065,0.29396,2.22194,3.40281,2.75788,0.00612981,0.00612981,0.00612981
45,537.26,2.65637,4.33788,3.09005,0.35273,0.49365,0.41583,0.28372,2.12871,3.60623,2.75986,0.00597754,0.00597754,0.00597754
46,547.277,2.55403,4.34552,3.0716,0.32746,0.42254,0.35271,0.26218,1.97636,4.40501,2.64219,0.00582435,0.00582435,0.00582435
47,558.887,2.62977,4.25703,3.09778,0.25948,0.54664,0.4111,0.27905,2.2859,4.00449,2.72612,0.0056704,0.0056704,0.0056704
48,570.798,2.51044,4.17472,3.04746,0.42683,0.43816,0.41648,0.2951,2.00477,3.34153,2.62751,0.00551584,0.00551584,0.00551584
49,582.34,2.44598,4.10469,2.92079,0.30725,0.48433,0.38625,0.27242,1.99204,3.26308,2.57674,0.00536081,0.00536081,0.00536081
50,592.833,2.52348,4.07491,3.02118,0.32556,0.5846,0.46734,0.35471,1.97203,3.25857,2.57348,0.00520548,0.00520548,0.00520548
51,604.193,2.51067,4.1137,2.98641,0.23485,0.57262,0.38241,0.27959,1.76733,3.35122,2.46653,0.00505,0.00505,0.00505
52,615.818,2.45843,4.13246,3.01517,0.37492,0.5688,0.49037,0.36992,1.87843,3.30463,2.51058,0.00489452,0.00489452,0.00489452
53,627.612,2.44225,3.86385,2.94316,0.35854,0.55018,0.46268,0.35431,1.90361,3.08647,2.58598,0.00473919,0.00473919,0.00473919
54,638.77,2.43598,3.77434,2.93704,0.49216,0.52706,0.55396,0.41348,2.10313,2.97565,2.73553,0.00458416,0.00458416,0.00458416
55,649.744,2.38961,3.8665,2.92843,0.40811,0.60192,0.52728,0.38823,1.85992,2.92682,2.50509,0.0044296,0.0044296,0.0044296
56,661.437,2.25628,3.87815,2.83911,0.42845,0.63326,0.54186,0.43298,1.6892,2.84693,2.43748,0.00427565,0.00427565,0.00427565
57,673.053,2.3718,3.78588,2.88827,0.41383,0.59391,0.54435,0.41792,1.7597,2.91141,2.48373,0.00412246,0.00412246,0.00412246
58,684.293,2.37062,3.89962,2.88261,0.55094,0.57872,0.56765,0.44903,1.77625,2.63552,2.516,0.00397019,0.00397019,0.00397019
59,694.86,2.30335,3.76491,2.79598,0.48232,0.62018,0.58096,0.47534,1.5987,2.65685,2.39444,0.00381899,0.00381899,0.00381899
60,706.576,2.10768,3.58602,2.71258,0.55719,0.67123,0.58064,0.47102,1.63273,2.6641,2.39299,0.00366899,0.00366899,0.00366899
61,718.158,2.26342,3.80688,2.82974,0.4308,0.59197,0.52391,0.39876,1.91187,2.96036,2.47128,0.00352037,0.00352037,0.00352037
62,730.021,2.23703,3.67549,2.75397,0.3888,0.68934,0.54263,0.42888,1.77834,2.96963,2.40558,0.00337325,0.00337325,0.00337325
63,740.35,2.2003,3.60218,2.74026,0.36859,0.63742,0.52058,0.41878,1.5784,3.0523,2.31653,0.00322778,0.00322778,0.00322778
64,752.347,2.24175,3.59406,2.76626,0.49761,0.64582,0.58048,0.46486,1.7014,2.51882,2.37991,0.00308412,0.00308412,0.00308412
65,764.586,2.20915,3.53247,2.7366,0.49357,0.72532,0.62342,0.48397,1.67823,2.43866,2.37524,0.00294239,0.00294239,0.00294239
66,776.548,2.23075,3.49026,2.75263,0.53862,0.53495,0.55827,0.42501,1.64788,2.57606,2.30982,0.00280275,0.00280275,0.00280275
67,788.187,2.15348,3.4645,2.70034,0.46759,0.71192,0.65922,0.53725,1.54178,2.34351,2.27024,0.00266532,0.00266532,0.00266532
68,799.313,2.18892,3.64144,2.71579,0.73222,0.54361,0.66273,0.53512,1.53784,2.2611,2.24021,0.00253024,0.00253024,0.00253024
69,810.978,2.05845,3.39948,2.6441,0.55882,0.72606,0.66605,0.51022,1.63664,2.35065,2.27822,0.00239766,0.00239766,0.00239766
70,822.721,2.14576,3.36714,2.68694,0.56714,0.68028,0.66205,0.53315,1.61024,2.16074,2.24662,0.00226769,0.00226769,0.00226769
71,834.548,2.13573,3.43726,2.72814,0.51729,0.73607,0.7022,0.55564,1.62571,2.23326,2.27765,0.00214046,0.00214046,0.00214046
72,845.658,2.10882,3.36166,2.66888,0.59373,0.71678,0.73231,0.57005,1.58352,1.98085,2.24784,0.00201611,0.00201611,0.00201611
73,856.731,2.10204,3.38821,2.66348,0.67264,0.65704,0.71646,0.56885,1.62711,1.99574,2.27281,0.00189475,0.00189475,0.00189475
74,868.552,2.15179,3.41995,2.69122,0.56057,0.71408,0.70754,0.57215,1.49634,2.10635,2.20599,0.00177651,0.00177651,0.00177651
75,880.229,2.06603,3.30628,2.65185,0.59464,0.7159,0.68033,0.54905,1.51746,2.24699,2.21124,0.00166149,0.00166149,0.00166149
