epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
80,66917.7,0.99002,1.28291,1.90107,0.85552,0.89253,0.91548,0.82653,1.01796,1.15785,1.86004,0.000145339,0.000145339,0.000145339
81,67313.8,0.98703,1.24335,1.88264,0.89004,0.84953,0.91242,0.81416,1.06464,1.21504,1.86998,0.000138736,0.000138736,0.000138736
82,67688.7,1.01088,1.18087,1.93296,0.84584,0.87254,0.91228,0.81262,1.06189,1.12204,1.88002,0.000132133,0.000132133,0.000132133
83,68075.6,1.0033,1.28293,1.92168,0.87077,0.8811,0.91906,0.8149,1.04779,1.12462,1.86737,0.000125529,0.000125529,0.000125529
84,68455.6,1.02158,1.25859,1.91944,0.87398,0.85107,0.91022,0.80098,1.10089,1.16134,1.89817,0.000118926,0.000118926,0.000118926
85,68851,0.9157,1.16428,1.86802,0.90639,0.8817,0.92393,0.81101,1.09858,1.14278,1.90737,0.000112323,0.000112323,0.000112323
86,69237.2,0.95776,1.19519,1.8931,0.87529,0.90905,0.94302,0.83063,1.11829,1.05503,1.91345,0.00010572,0.00010572,0.00010572
87,69611,0.96561,1.1997,1.90476,0.89988,0.85404,0.93243,0.82988,1.02861,1.04219,1.86132,9.91162e-05,9.91162e-05,9.91162e-05
88,69990.8,0.99712,1.14555,1.92447,0.86131,0.8588,0.91553,0.82814,0.97298,1.02303,1.82913,9.25129e-05,9.25129e-05,9.25129e-05
89,70375.6,0.94148,1.1599,1.89042,0.88871,0.87587,0.92483,0.83238,0.99246,1.05206,1.83565,8.59096e-05,8.59096e-05,8.59096e-05
90,70760.8,0.89757,1.13521,1.88298,0.88265,0.88683,0.92429,0.83839,1.02138,1.07196,1.86739,7.93063e-05,7.93063e-05,7.93063e-05
91,71132.8,0.5928,0.46385,1.64768,0.87424,0.91497,0.92787,0.82618,1.07093,1.08795,1.90076,7.2703e-05,7.2703e-05,7.2703e-05
92,71493.5,0.57277,0.42025,1.6081,0.88264,0.86364,0.92177,0.82051,1.05423,1.06691,1.88453,6.60997e-05,6.60997e-05,6.60997e-05
93,71858.1,0.56171,0.41357,1.61993,0.88043,0.84559,0.92848,0.83352,1.01064,1.1288,1.85559,5.94964e-05,5.94964e-05,5.94964e-05
94,72200.6,0.54157,0.37801,1.60139,0.80277,0.85529,0.91691,0.82061,1.01782,1.21887,1.84919,5.28931e-05,5.28931e-05,5.28931e-05
95,72541.7,0.54738,0.35966,1.61377,0.81596,0.8734,0.91345,0.81546,1.02855,1.25834,1.85229,4.62898e-05,4.62898e-05,4.62898e-05
96,72883.4,0.54253,0.36533,1.62832,0.84641,0.87406,0.93483,0.84453,1.00388,1.1399,1.83871,3.96865e-05,3.96865e-05,3.96865e-05
97,73228.8,0.52368,0.36512,1.62183,0.82648,0.91818,0.93096,0.83923,0.98501,1.1005,1.83326,3.30832e-05,3.30832e-05,3.30832e-05
98,73577.7,0.51383,0.38534,1.6117,0.86691,0.89968,0.93583,0.84402,0.98139,1.07571,1.83232,2.64799e-05,2.64799e-05,2.64799e-05
99,73922,0.52136,0.35372,1.62219,0.84851,0.8988,0.9249,0.83358,0.98609,1.11202,1.83652,1.98766e-05,1.98766e-05,1.98766e-05
100,74272.6,0.50608,0.34131,1.58468,0.86435,0.87852,0.9204,0.82755,0.98557,1.12758,1.84018,1.32733e-05,1.32733e-05,1.32733e-05
