epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,576.214,1.47244,2.02286,2.10042,0.83406,0.79499,0.88337,0.75472,1.23868,1.39918,1.97267,0.000396265,0.000396265,0.000396265
43,588.876,1.26913,1.66455,1.98086,0.78494,0.78777,0.85759,0.72568,1.25347,1.57728,1.99625,0.000389661,0.000389661,0.000389661
44,601.552,1.32848,1.57808,2.01693,0.7778,0.84556,0.89756,0.75728,1.138,1.16267,1.94679,0.000383058,0.000383058,0.000383058
45,614.022,1.28481,1.54647,1.97869,0.79142,0.83027,0.90804,0.78809,1.14858,1.21617,1.88922,0.000376455,0.000376455,0.000376455
46,628.287,1.36304,1.70382,2.06219,0.84966,0.86498,0.92791,0.79956,1.19301,1.22446,1.9661,0.000369851,0.000369851,0.000369851
47,642.578,1.33091,1.57852,2.00165,0.83093,0.83795,0.91201,0.79651,1.02598,1.48192,1.86806,0.000363248,0.000363248,0.000363248
48,655.068,1.30053,1.57449,1.9958,0.83937,0.86107,0.91111,0.79114,1.05784,1.20789,1.88439,0.000356645,0.000356645,0.000356645
49,667.102,1.21636,1.60847,1.94643,0.8915,0.76768,0.90961,0.78276,1.03895,1.09701,1.86581,0.000350042,0.000350042,0.000350042
50,679.066,1.22371,1.56983,1.97115,0.88604,0.82562,0.9254,0.80322,1.07962,1.13607,1.88644,0.000343438,0.000343438,0.000343438
51,693.226,1.23788,1.66612,1.97013,0.8107,0.81168,0.91002,0.79403,1.03182,1.21982,1.86477,0.000336835,0.000336835,0.000336835
52,705.706,1.23632,1.60533,2.01559,0.87971,0.84041,0.89273,0.78348,1.05594,1.19663,1.85713,0.000330232,0.000330232,0.000330232
53,718.105,1.25865,1.57644,1.99855,0.82657,0.73157,0.86976,0.76233,1.06839,1.38908,1.84785,0.000323628,0.000323628,0.000323628
54,730.444,1.18815,1.37557,1.936,0.85307,0.82587,0.89235,0.77866,1.08408,1.31086,1.89115,0.000317025,0.000317025,0.000317025
55,742.984,1.2451,1.54223,1.98579,0.8327,0.87225,0.91272,0.7829,1.08836,1.45314,1.87163,0.000310422,0.000310422,0.000310422
